State,State_code,District,District_code,Market_code,Market
Chattisgarh,CG,Balodabazar,50,4002,Simga
Chattisgarh,CG,Balrampur,55,4078,Bariya
Chattisgarh,CG,Balrampur,55,2767,Kusmee
Chattisgarh,CG,Balrampur,55,4079,Rajpur
Chattisgarh,CG,Balrampur,55,2763,Ramanujganj
Chattisgarh,CG,Bastar,18,4087,Bastar
Chattisgarh,CG,Bastar,18,4089,Devda
Chattisgarh,CG,Bastar,18,439,Jagdalpur
Chattisgarh,CG,Bastar,18,4084,Jaitgiri
Chattisgarh,CG,Bastar,18,4088,Karpawand
Chattisgarh,CG,Bastar,18,4083,Lohandiguda
Chattisgarh,CG,Bastar,18,4085,Muli
Chattisgarh,CG,Bastar,18,4086,Tokapal
Chattisgarh,CG,Bemetara,49,2404,Bemetara
Chattisgarh,CG,Bemetara,49,4769,Bemetara(Darhi)
Chattisgarh,CG,Bemetara,49,4768,Bemetara(Navagarh)
Chattisgarh,CG,Bemetara,49,4767,Bemetara(Thankhamaria)
Chattisgarh,CG,Bemetara,49,4044,Berla
Chattisgarh,CG,Bemetara,49,8053,Dadhi
Chattisgarh,CG,Bemetara,49,4043,Saja
Chattisgarh,CG,Bemetara,49,4046,Sambalpur (Bemetra)
Chattisgarh,CG,Bijapur,16,4110,Bharamgarh
Chattisgarh,CG,Bijapur,16,2773,Bhopalpattnam
Chattisgarh,CG,Bijapur,16,2772,Bijapur
Chattisgarh,CG,Bilaspur,21,4053,Bartori
Chattisgarh,CG,Bilaspur,21,4054,Beltara
Chattisgarh,CG,Bilaspur,21,432,Bilaspur
Chattisgarh,CG,Bilaspur,21,4052,Bilha
Chattisgarh,CG,Bilaspur,21,4060,Gaurella
Chattisgarh,CG,Bilaspur,21,2409,Jairamnagar
Chattisgarh,CG,Bilaspur,21,2754,Kota
Chattisgarh,CG,Bilaspur,21,2755,Pendraroad
Chattisgarh,CG,Bilaspur,21,4059,Ratanpur
Chattisgarh,CG,Bilaspur,21,4058,Sakri
Chattisgarh,CG,Bilaspur,21,2407,Takhatpur
Chattisgarh,CG,Bilaspur,21,4055,Tiphra
Chattisgarh,CG,Dantewada,1,2771,Gidam
Chattisgarh,CG,Dhamtari,3,4024,Aamdi
Chattisgarh,CG,Dhamtari,3,4033,Belarbahara
Chattisgarh,CG,Dhamtari,3,4032,Belargaon
Chattisgarh,CG,Dhamtari,3,4029,Belora
Chattisgarh,CG,Dhamtari,3,4026,Bhakhara
Chattisgarh,CG,Dhamtari,3,4030,Bhendri
Chattisgarh,CG,Dhamtari,3,4031,Boraee
Chattisgarh,CG,Dhamtari,3,4025,Chhati
Chattisgarh,CG,Dhamtari,3,183,Dhamtari
Chattisgarh,CG,Dhamtari,3,4034,Gattasilli
Chattisgarh,CG,Dhamtari,3,184,Kurud
Chattisgarh,CG,Dhamtari,3,4027,Magarload
Chattisgarh,CG,Dhamtari,3,2753,Nagari
Chattisgarh,CG,Dhamtari,3,4035,Risgaon
Chattisgarh,CG,Dhamtari,3,4028,Sirri
Chattisgarh,CG,Durg,26,4038,Ahivara
Chattisgarh,CG,Durg,26,4037,Dhamdha
Chattisgarh,CG,Durg,26,428,Durg
Chattisgarh,CG,Durg,26,4042,Khamhariya
Chattisgarh,CG,Durg,26,4036,Patan
Chattisgarh,CG,Gariyaband,51,4010,Chura
Chattisgarh,CG,Gariyaband,51,4011,Devbhog
Chattisgarh,CG,Gariyaband,51,2400,Gariyaband
Chattisgarh,CG,Gariyaband,51,4007,Phingeshwer
Chattisgarh,CG,Gariyaband,51,1140,Rajim
Chattisgarh,CG,Janjgir,8,2410,Akaltara
Chattisgarh,CG,Janjgir,8,2757,Amadula
Chattisgarh,CG,Janjgir,8,4062,Baloda(Janjgir Campus)
Chattisgarh,CG,Janjgir,8,4065,Baradwar
Chattisgarh,CG,Janjgir,8,4068,Birra
Chattisgarh,CG,Janjgir,8,2756,Champa
Chattisgarh,CG,Janjgir,8,4064,Chandrapur
Chattisgarh,CG,Janjgir,8,4066,Hasoad
Chattisgarh,CG,Janjgir,8,2758,Jaijaipur
Chattisgarh,CG,Janjgir,8,4067,Kotmi
Chattisgarh,CG,Janjgir,8,434,Naila
Chattisgarh,CG,Janjgir,8,4063,Rahod
Chattisgarh,CG,Janjgir,8,189,Sapti
Chattisgarh,CG,Janjgir,8,435,Shakti
Chattisgarh,CG,Janjgir,8,4061,Shivrinarayanpur
Chattisgarh,CG,Jashpur,2,2762,Bageecha
Chattisgarh,CG,Jashpur,2,444,Jaspur
Chattisgarh,CG,Jashpur,2,4075,Kotba
Chattisgarh,CG,Jashpur,2,2761,Kunkuri
Chattisgarh,CG,Jashpur,2,4077,Mahuyatoli
Chattisgarh,CG,Jashpur,2,2760,Pathalgaon
Chattisgarh,CG,Kabirdham,13,4770,Biranpur kalan (Sahaspur Lohra)
Chattisgarh,CG,Kabirdham,13,431,Kawardha
Chattisgarh,CG,Kabirdham,13,4051,Kunda
Chattisgarh,CG,Kabirdham,13,2748,Pandariya
Chattisgarh,CG,Kabirdham,13,4050,Pipriya
Chattisgarh,CG,Kanker,4,4101,Amoda
Chattisgarh,CG,Kanker,4,4100,Antagarh
Chattisgarh,CG,Kanker,4,4104,Bardewri
Chattisgarh,CG,Kanker,4,4108,Bhanupratappur
Chattisgarh,CG,Kanker,4,2416,Charama
Chattisgarh,CG,Kanker,4,4103,Dudhawa
Chattisgarh,CG,Kanker,4,441,Kanker
Chattisgarh,CG,Kanker,4,4107,Korar
Chattisgarh,CG,Kanker,4,4105,Lakhanpuri
Chattisgarh,CG,Kanker,4,4106,Narharpur
Chattisgarh,CG,Kanker,4,8331,Pakhanjur
Chattisgarh,CG,Kanker,4,2770,Sambalpur
Chattisgarh,CG,Kanker,4,4102,Sarona
Chattisgarh,CG,Kondagaon,56,4092,Bededonger
Chattisgarh,CG,Kondagaon,56,4095,Chhinari
Chattisgarh,CG,Kondagaon,56,4097,Dhanora
Chattisgarh,CG,Kondagaon,56,4099,Gamhari
Chattisgarh,CG,Kondagaon,56,4094,Hirapur
Chattisgarh,CG,Kondagaon,56,2414,Keshkal
Chattisgarh,CG,Kondagaon,56,440,Kondagoan
Chattisgarh,CG,Kondagaon,56,4093,Makdi
Chattisgarh,CG,Kondagaon,56,4096,Mardapal
Chattisgarh,CG,Kondagaon,56,4091,Pharasgaon
Chattisgarh,CG,Kondagaon,56,4098,Vishrampur
Chattisgarh,CG,Korba,6,4069,Bhaisma
Chattisgarh,CG,Korba,6,2411,Katghora
Chattisgarh,CG,Korba,6,8054,Kathghora(Kharmora)
Chattisgarh,CG,Koria,7,2768,Baikunthpur
Chattisgarh,CG,Koria,7,2769,Manendragarh
Chattisgarh,CG,Mahasamund,9,2401,Bagbahra
Chattisgarh,CG,Mahasamund,9,4017,Baloda
Chattisgarh,CG,Mahasamund,9,443,Basana
Chattisgarh,CG,Mahasamund,9,4019,Bhavarpur
Chattisgarh,CG,Mahasamund,9,4015,Bheemkhoj
Chattisgarh,CG,Mahasamund,9,4013,Bhoring
Chattisgarh,CG,Mahasamund,9,4022,Bhurkoni
Chattisgarh,CG,Mahasamund,9,4012,Jhalap
Chattisgarh,CG,Mahasamund,9,4016,Komakhan
Chattisgarh,CG,Mahasamund,9,430,Mahasamund
Chattisgarh,CG,Mahasamund,9,4023,Pirda
Chattisgarh,CG,Mahasamund,9,2403,Pithoura
Chattisgarh,CG,Mahasamund,9,4021,Sakra
Chattisgarh,CG,Mahasamund,9,2402,Sarayapali
Chattisgarh,CG,Mahasamund,9,4020,Sindhanpur
Chattisgarh,CG,Mahasamund,9,4014,Tendukona
Chattisgarh,CG,Mahasamund,9,4018,Toshgaon
Chattisgarh,CG,Mungeli,53,2408,Lormi
Chattisgarh,CG,Mungeli,53,433,Munguli
Chattisgarh,CG,Mungeli,53,4057,Pathriya
Chattisgarh,CG,Mungeli,53,4056,Sargaon
Chattisgarh,CG,Narayanpur,14,2415,Narayanpur
Chattisgarh,CG,Raigarh,36,2759,Baramkela
Chattisgarh,CG,Raigarh,36,4071,Chikhli
Chattisgarh,CG,Raigarh,36,4076,Dharamjaygarh
Chattisgarh,CG,Raigarh,36,2413,Gharghoda
Chattisgarh,CG,Raigarh,36,4073,Kedar
Chattisgarh,CG,Raigarh,36,437,Kharsiya
Chattisgarh,CG,Raigarh,36,4070,Pusor
Chattisgarh,CG,Raigarh,36,436,Raigarh
Chattisgarh,CG,Raigarh,36,4074,Salihabhata
Chattisgarh,CG,Raigarh,36,2412,Sarangarh
Chattisgarh,CG,Raigarh,36,4072,Sariya
Chattisgarh,CG,Raipur,10,2398,Abhanpur
Chattisgarh,CG,Raipur,10,2344,Anand Nagar
Chattisgarh,CG,Raipur,10,2397,Arang
Chattisgarh,CG,Raipur,10,4004,Bhaisa
Chattisgarh,CG,Raipur,10,4008,Kharora
Chattisgarh,CG,Raipur,10,4003,Mandirhasoad
Chattisgarh,CG,Raipur,10,4045,Navagaon
Chattisgarh,CG,Raipur,10,191,Navapara
Chattisgarh,CG,Raipur,10,427,Neora
Chattisgarh,CG,Raipur,10,200,Raipur
Chattisgarh,CG,Raipur,10,4000,Silyari
Chattisgarh,CG,Raipur,10,4001,Tulsi
Chattisgarh,CG,Rajnandgaon,11,4048,Ambagarh Chowki
Chattisgarh,CG,Rajnandgaon,11,2405,Bandhabazar
Chattisgarh,CG,Rajnandgaon,11,4049,Bazar Atriya
Chattisgarh,CG,Rajnandgaon,11,2750,Chhuria
Chattisgarh,CG,Rajnandgaon,11,2751,Dongargaon
Chattisgarh,CG,Rajnandgaon,11,2752,Dongargarh
Chattisgarh,CG,Rajnandgaon,11,2749,Gandai
Chattisgarh,CG,Rajnandgaon,11,2406,Kheragarh
Chattisgarh,CG,Rajnandgaon,11,4047,Patewa
Chattisgarh,CG,Rajnandgaon,11,192,Rajnandgaon
Chattisgarh,CG,Sukma,48,4109,Doranpal
Chattisgarh,CG,Sukma,48,442,Konta
Chattisgarh,CG,Sukma,48,4090,Kukanar
Chattisgarh,CG,Sukma,48,8052,Sukma
Chattisgarh,CG,Surajpur,54,2765,Pratappur
Chattisgarh,CG,Surajpur,54,2766,Surajpur
Chattisgarh,CG,Surguja,47,438,Ambikapur
Chattisgarh,CG,Surguja,47,4081,Kakni
Chattisgarh,CG,Surguja,47,4080,Raghunathpur
Chattisgarh,CG,Surguja,47,2764,Sitapur
Chattisgarh,CG,Surguja,47,4082,Udaypur
Dadra and Nagar Haveli,DN,Dadra & Nagar Haveli,1,50,Silvassa
Daman and Diu,DD,Daman,1,45,Daman
Daman and Diu,DD,Daman,1,46,Diu
Goa,GO,North Goa,2,3956,"Horticulture Corp,Caranzalem, Panaji"
Goa,GO,North Goa,2,837,Mapusa
Goa,GO,North Goa,2,3819,Pernem
Goa,GO,North Goa,2,838,Ponda
Goa,GO,North Goa,2,3955,"Ponda, Bagayatdar Bhawan"
Goa,GO,North Goa,2,1357,"Registrar Co Op,Panaji"
Goa,GO,North Goa,2,839,Sanquelim
Goa,GO,North Goa,2,3818,Valpol
Goa,GO,South Goa,1,841,Canacona
Goa,GO,South Goa,1,840,Curchorem
Goa,GO,South Goa,1,74,Margao
Gujarat,GJ,Ahmedabad,1,72,Ahmedabad
Gujarat,GJ,Ahmedabad,1,2944,Ahmedabad(Chimanbhai Patal Market Vasana)
Gujarat,GJ,Ahmedabad,1,2942,"Ahmedabad(Fruit Market, Naroda)"
Gujarat,GJ,Ahmedabad,1,3206,Ahmedabad(Manekchowk)
Gujarat,GJ,Ahmedabad,1,2943,Ahmedabad(Rajnagar sub yard)
Gujarat,GJ,Ahmedabad,1,2648,Barvala
Gujarat,GJ,Ahmedabad,1,1396,Bavla
Gujarat,GJ,Ahmedabad,1,8364,Daskroi
Gujarat,GJ,Ahmedabad,1,8362,Detroj
Gujarat,GJ,Ahmedabad,1,448,Dhandhuka
Gujarat,GJ,Ahmedabad,1,2945,Dhandkuka(Dholera)
Gujarat,GJ,Ahmedabad,1,1400,Dholka
Gujarat,GJ,Ahmedabad,1,3207,Dholka(Koth)
Gujarat,GJ,Ahmedabad,1,2995,Dholka(Market Yard Veg)
Gujarat,GJ,Ahmedabad,1,8403,Jetalpur (A'bad City)
Gujarat,GJ,Ahmedabad,1,8363,Katosan
Gujarat,GJ,Ahmedabad,1,2646,Mandal
Gujarat,GJ,Ahmedabad,1,2649,Rampura
Gujarat,GJ,Ahmedabad,1,2647,Ranpur
Gujarat,GJ,Ahmedabad,1,447,Sanad
Gujarat,GJ,Ahmedabad,1,449,Viramgam
Gujarat,GJ,Amreli,15,451,Amreli
Gujarat,GJ,Amreli,15,1723,Babra
Gujarat,GJ,Amreli,15,1792,Bagasara
Gujarat,GJ,Amreli,15,1794,Damnagar
Gujarat,GJ,Amreli,15,2670,Dhari
Gujarat,GJ,Amreli,15,3037,Dhari(Chalala)
Gujarat,GJ,Amreli,15,8374,jafarabad
Gujarat,GJ,Amreli,15,2671,Khambha
Gujarat,GJ,Amreli,15,1142,Lathi
Gujarat,GJ,Amreli,15,8373,Liliya
Gujarat,GJ,Amreli,15,452,Rajula
Gujarat,GJ,Amreli,15,2969,Rajula(Dungar)
Gujarat,GJ,Amreli,15,1793,Savarkundla
Gujarat,GJ,Amreli,15,2672,Timbi
Gujarat,GJ,Amreli,15,8416,Vadiya
Gujarat,GJ,Anand,2,462,Anand
Gujarat,GJ,Anand,2,2973,"Anand(Veg,Yard,Anand)"
Gujarat,GJ,Anand,2,3002,Anklav
Gujarat,GJ,Anand,2,1410,Borsad
Gujarat,GJ,Anand,2,2652,Borsad(Asodar)
Gujarat,GJ,Anand,2,3001,Borsad(Veg Yard Barsad)
Gujarat,GJ,Anand,2,73,Khambhat
Gujarat,GJ,Anand,2,2974,Khambhat(Grain Market)
Gujarat,GJ,Anand,2,2975,Khambhat(Veg Yard Khambhat)
Gujarat,GJ,Anand,2,1409,Petlad
Gujarat,GJ,Anand,2,3000,"Petlad(Veg Yard, Petlad)"
Gujarat,GJ,Anand,2,2651,Sojitra
Gujarat,GJ,Anand,2,2650,Tarapur
Gujarat,GJ,Anand,2,1411,Umreth
Gujarat,GJ,Banaskanth,3,3205,Ahmedabad(Flower Market Jamalpur)
Gujarat,GJ,Banaskanth,3,2689,Amirgadh
Gujarat,GJ,Banaskanth,3,453,Banaskantha
Gujarat,GJ,Banaskanth,3,1717,Bhabhar
Gujarat,GJ,Banaskanth,3,2688,Danta
Gujarat,GJ,Banaskanth,3,8354,Dantiwada
Gujarat,GJ,Banaskanth,3,51,Deesa
Gujarat,GJ,Banaskanth,3,2962,Deesa(Bhildi)
Gujarat,GJ,Banaskanth,3,3416,Deesa(Deesa Veg Yard)
Gujarat,GJ,Banaskanth,3,52,Dhanera
Gujarat,GJ,Banaskanth,3,3417,Dhanera(Samarwada)
Gujarat,GJ,Banaskanth,3,2964,"Dhanera(Veg,Yard Dhanera)"
Gujarat,GJ,Banaskanth,3,3419,Diyodar
Gujarat,GJ,Banaskanth,3,8355,Kankrej
Gujarat,GJ,Banaskanth,3,2963,Lakhani
Gujarat,GJ,Banaskanth,3,1143,Palanpur
Gujarat,GJ,Banaskanth,3,2961,"Palanpur(Veg,Yard Palanpur)"
Gujarat,GJ,Banaskanth,3,1719,Panthawada
Gujarat,GJ,Banaskanth,3,8356,Siugam
Gujarat,GJ,Banaskanth,3,1716,Thara
Gujarat,GJ,Banaskanth,3,3418,Thara(Shihori)
Gujarat,GJ,Banaskanth,3,1689,Tharad
Gujarat,GJ,Banaskanth,3,3010,Tharad(Rah)
Gujarat,GJ,Banaskanth,3,2691,Vadgam
Gujarat,GJ,Banaskanth,3,2690,Vav
Gujarat,GJ,Bharuch,5,1417,Amod
Gujarat,GJ,Bharuch,5,3006,Amod(Sarban)
Gujarat,GJ,Bharuch,5,3133,"Anklav(Veg,Market,Asodar)"
Gujarat,GJ,Bharuch,5,456,Ankleshwar
Gujarat,GJ,Bharuch,5,2981,Baruch(Vagara)
Gujarat,GJ,Bharuch,5,57,Bharuch
Gujarat,GJ,Bharuch,5,2655,Hasot
Gujarat,GJ,Bharuch,5,3033,Hasot(Elav)
Gujarat,GJ,Bharuch,5,1418,Jambusar
Gujarat,GJ,Bharuch,5,3007,Jambusar(Kaavi)
Gujarat,GJ,Bharuch,5,1720,Jhagadiya
Gujarat,GJ,Bharuch,5,1706,Valia
Gujarat,GJ,Bharuch,5,3023,Valia(Nethrang)
Gujarat,GJ,Bhavnagar,6,455,Bhavnagar
Gujarat,GJ,Bhavnagar,6,8376,Chitra
Gujarat,GJ,Bhavnagar,6,8377,Dhodha
Gujarat,GJ,Bhavnagar,6,2680,Gariyadar
Gujarat,GJ,Bhavnagar,6,3426,Mahuva(Jesar)
Gujarat,GJ,Bhavnagar,6,58,Mahuva(Station Road)
Gujarat,GJ,Bhavnagar,6,1762,Palitana
Gujarat,GJ,Bhavnagar,6,8419,Shihor
Gujarat,GJ,Bhavnagar,6,2681,Taleja
Gujarat,GJ,Bhavnagar,6,8417,Umarala
Gujarat,GJ,Bhavnagar,6,8375,Vallabhipur
Gujarat,GJ,Botad,28,1146,Botad
Gujarat,GJ,Botad,28,2970,Botad(Bhabarkot)
Gujarat,GJ,Botad,28,3427,Botad(Haddad)
Gujarat,GJ,Botad,28,2682,Gadada
Gujarat,GJ,Chhota Udaipur,29,8410,Kwat
Gujarat,GJ,Chhota Udaipur,29,8411,Sankheda
Gujarat,GJ,Dahod,7,59,Dahod
Gujarat,GJ,Dahod,7,2949,Dahod(Garbada)
Gujarat,GJ,Dahod,7,2951,Dahod(Himalaya)
Gujarat,GJ,Dahod,7,3209,Dahod(Jesavada)
Gujarat,GJ,Dahod,7,2950,Dahod(Veg. Market)
Gujarat,GJ,Dahod,7,3211,Davgadbaria(Piplod)
Gujarat,GJ,Dahod,7,1412,Devgadhbaria
Gujarat,GJ,Dahod,7,8382,Dhanpur
Gujarat,GJ,Dahod,7,1413,Jhalod
Gujarat,GJ,Dahod,7,1348,Limkheda
Gujarat,GJ,Dahod,7,8383,Singvad
Gujarat,GJ,Dahod,7,3003,Zalod(Sanjeli)
Gujarat,GJ,Dahod,7,3210,Zalod(Zalod)
Gujarat,GJ,Dang,33,8395,Subir
Gujarat,GJ,Dang,33,8394,Vaghai
Gujarat,GJ,Devbhumi Dwarka,35,8412,Dwaraka
Gujarat,GJ,Devbhumi Dwarka,35,8414,Kalyanpur
Gujarat,GJ,Devbhumi Dwarka,35,8413,Khambhaliya
Gujarat,GJ,Gandhinagar,17,1141,Dehgam
Gujarat,GJ,Gandhinagar,17,3034,Dehgam(Dehgam Veg Yard)
Gujarat,GJ,Gandhinagar,17,3035,Dehgam(Rekhiyal)
Gujarat,GJ,Gandhinagar,17,3039,Gandhinagar(Board)
Gujarat,GJ,Gandhinagar,17,465,Kalol
Gujarat,GJ,Gandhinagar,17,2957,"Kalol(Veg,Market,Kalol)"
Gujarat,GJ,Gandhinagar,17,1395,Mansa
Gujarat,GJ,Gandhinagar,17,2986,Mansa(Manas Veg Yard)
Gujarat,GJ,Gandhinagar,17,450,Radheja
Gujarat,GJ,Gandhinagar,17,2956,Randheja(Chiloda)
Gujarat,GJ,Gandhinagar,17,2955,Randheja(Veg.Market Gandhinagar)
Gujarat,GJ,Gir Somnath,30,8406,Gir Gadhda
Gujarat,GJ,Gir Somnath,30,8407,Sutrapada
Gujarat,GJ,Jamnagar,18,3005,Bhanvad
Gujarat,GJ,Jamnagar,18,2684,Bhatiya
Gujarat,GJ,Jamnagar,18,2683,Dhrol
Gujarat,GJ,Jamnagar,18,1791,Jam Jodhpur
Gujarat,GJ,Jamnagar,18,1790,Jam Khambalia
Gujarat,GJ,Jamnagar,18,459,Jamnagar
Gujarat,GJ,Jamnagar,18,2988,Jodiya
Gujarat,GJ,Jamnagar,18,1147,Kalawad
Gujarat,GJ,Jamnagar,18,2987,Lalpur
Gujarat,GJ,Junagarh,19,2673,Bhesan
Gujarat,GJ,Junagarh,19,460,Junagadh
Gujarat,GJ,Junagarh,19,2968,"Junagadh(Veg,Yard, Junagadh)"
Gujarat,GJ,Junagarh,19,2674,Keshod
Gujarat,GJ,Junagarh,19,1786,Kodinar
Gujarat,GJ,Junagarh,19,2997,Kodinar(Dollasa)
Gujarat,GJ,Junagarh,19,1697,Malia Hatina
Gujarat,GJ,Junagarh,19,1787,Manavdar
Gujarat,GJ,Junagarh,19,1788,Mangrol
Gujarat,GJ,Junagarh,19,8372,Medarada
Gujarat,GJ,Junagarh,19,1789,Talala
Gujarat,GJ,Junagarh,19,816,Talalagir
Gujarat,GJ,Junagarh,19,461,Una
Gujarat,GJ,Junagarh,19,2675,Vanthli
Gujarat,GJ,Junagarh,19,2676,Veraval
Gujarat,GJ,Junagarh,19,1696,Visavadar
Gujarat,GJ,Kachchh,20,2657,Abadasa
Gujarat,GJ,Kachchh,20,1402,Anjar
Gujarat,GJ,Kachchh,20,2998,"Anjar(Veg,Sub Yard)"
Gujarat,GJ,Kachchh,20,1403,Bachau
Gujarat,GJ,Kachchh,20,463,Bhuj
Gujarat,GJ,Kachchh,20,8349,Dayapar
Gujarat,GJ,Kachchh,20,1148,K.Mandvi
Gujarat,GJ,Kachchh,20,8351,Khavada
Gujarat,GJ,Kachchh,20,8353,Kothara
Gujarat,GJ,Kachchh,20,8350,Lakhpat
Gujarat,GJ,Kachchh,20,1405,Mundra
Gujarat,GJ,Kachchh,20,2656,Nakhatrana
Gujarat,GJ,Kachchh,20,8352,Naliya
Gujarat,GJ,Kachchh,20,1404,Rapar
Gujarat,GJ,Kheda,8,1701,Balasinor
Gujarat,GJ,Kheda,8,8378,Dakor
Gujarat,GJ,Kheda,8,8379,Galteshwer
Gujarat,GJ,Kheda,8,3008,Kapadanj(Moti Jaher)
Gujarat,GJ,Kheda,8,1423,Kapadvanj
Gujarat,GJ,Kheda,8,1198,Kathlal
Gujarat,GJ,Kheda,8,2686,Kheda
Gujarat,GJ,Kheda,8,3018,Kheda(Nayaka)
Gujarat,GJ,Kheda,8,8415,Mahudha
Gujarat,GJ,Kheda,8,1699,Matar
Gujarat,GJ,Kheda,8,3016,Matar(Limbasi)
Gujarat,GJ,Kheda,8,1406,Mehmadabad
Gujarat,GJ,Kheda,8,2999,"Mehmadabad(Veg ,market)"
Gujarat,GJ,Kheda,8,60,Nadiad
Gujarat,GJ,Kheda,8,2971,Nadiyad(Chaklasi)
Gujarat,GJ,Kheda,8,2972,Nadiyad(Piplag)
Gujarat,GJ,Kheda,8,1700,Thasara
Gujarat,GJ,Kheda,8,3017,Thasara(Dokar)
Gujarat,GJ,Kheda,8,8380,Vaso
Gujarat,GJ,Kheda,8,2687,Virpur
Gujarat,GJ,Mahisagar,31,8408,Kadana
Gujarat,GJ,Mahisagar,31,8409,Kothamba
Gujarat,GJ,Mehsana,9,1688,Becharaji
Gujarat,GJ,Mehsana,9,8361,Jotana
Gujarat,GJ,Mehsana,9,1401,Kadi
Gujarat,GJ,Mehsana,9,2996,Kadi(Kadi cotton Yard)
Gujarat,GJ,Mehsana,9,464,Mehsana
Gujarat,GJ,Mehsana,9,3214,Mehsana(Jornang)
Gujarat,GJ,Mehsana,9,3415,Mehsana(Mehsana Veg)
Gujarat,GJ,Mehsana,9,8360,Satlasana
Gujarat,GJ,Mehsana,9,1407,Unava
Gujarat,GJ,Mehsana,9,61,Unjha
Gujarat,GJ,Mehsana,9,1687,Vadnagar
Gujarat,GJ,Mehsana,9,3009,Vadnagar(Kheralu)
Gujarat,GJ,Mehsana,9,1150,Vijapur
Gujarat,GJ,Mehsana,9,2959,Vijapur(Gojjariya)
Gujarat,GJ,Mehsana,9,2958,Vijapur(Kukarvada)
Gujarat,GJ,Mehsana,9,3212,Vijapur(Ladol)
Gujarat,GJ,Mehsana,9,3213,Vijapur(veg)
Gujarat,GJ,Mehsana,9,62,Visnagar
Gujarat,GJ,Morbi,27,8404,Maliya-Miyana
Gujarat,GJ,Morbi,27,8405,Tankara
Gujarat,GJ,Morbi,27,1784,Vankaner
Gujarat,GJ,Morbi,27,4371,Vankaner(Sub yard)
Gujarat,GJ,Narmada,24,1416,Dediyapada
Gujarat,GJ,Narmada,24,8384,Nandoda
Gujarat,GJ,Narmada,24,1415,Rajpipla
Gujarat,GJ,Narmada,24,3004,Rajpipla(Garudeshwal)
Gujarat,GJ,Narmada,24,8385,Sagabara
Gujarat,GJ,Narmada,24,1707,Selemba
Gujarat,GJ,Narmada,24,3024,Selemba(Navgam Javli)
Gujarat,GJ,Narmada,24,2679,Tilakwada
Gujarat,GJ,Navsari,25,1200,Bilimora
Gujarat,GJ,Navsari,25,3036,Bilimora(Gandevi)
Gujarat,GJ,Navsari,25,458,Chikhali
Gujarat,GJ,Navsari,25,8396,Jalalpor
Gujarat,GJ,Navsari,25,8397,Khergam
Gujarat,GJ,Navsari,25,1420,Navsari
Gujarat,GJ,Navsari,25,1721,Vansda
Gujarat,GJ,Navsari,25,3031,Vansda(Limzar)
Gujarat,GJ,Panchmahals,21,1151,Derol
Gujarat,GJ,Panchmahals,21,2977,Derol(Adadara)
Gujarat,GJ,Panchmahals,21,3421,Derol(Vejalpur)
Gujarat,GJ,Panchmahals,21,467,Godhra
Gujarat,GJ,Panchmahals,21,3420,Godhra(Kakanpur)
Gujarat,GJ,Panchmahals,21,2976,Godhra(Timbaroad)
Gujarat,GJ,Panchmahals,21,1703,Gogamba
Gujarat,GJ,Panchmahals,21,3020,Gogamba(Similiya)
Gujarat,GJ,Panchmahals,21,2663,Halol
Gujarat,GJ,Panchmahals,21,8381,Jambudhoda
Gujarat,GJ,Panchmahals,21,2665,Khanpur
Gujarat,GJ,Panchmahals,21,807,Lunavada
Gujarat,GJ,Panchmahals,21,3019,Lunavada(Kobamba)
Gujarat,GJ,Panchmahals,21,2662,Morva Hafad
Gujarat,GJ,Panchmahals,21,468,Santrampur
Gujarat,GJ,Panchmahals,21,2978,Santrampur(Fathaepura)
Gujarat,GJ,Panchmahals,21,2664,Shehra
Gujarat,GJ,Patan,10,1397,Chansama
Gujarat,GJ,Patan,10,1149,Harij
Gujarat,GJ,Patan,10,466,Patan
Gujarat,GJ,Patan,10,2960,"Patan(Veg,Yard Patan)"
Gujarat,GJ,Patan,10,1144,Radhanpur
Gujarat,GJ,Patan,10,2666,Sami
Gujarat,GJ,Patan,10,8357,Santalpur
Gujarat,GJ,Patan,10,8359,Sarswati
Gujarat,GJ,Patan,10,8358,Shnkheshwar
Gujarat,GJ,Patan,10,1408,Siddhpur
Gujarat,GJ,Patan,10,3040,Varahi
Gujarat,GJ,Porbandar,26,2685,Kutiyana
Gujarat,GJ,Porbandar,26,1698,Porbandar
Gujarat,GJ,Porbandar,26,8371,Ranavav
Gujarat,GJ,Rajkot,11,1399,Dhoraji
Gujarat,GJ,Rajkot,11,2994,Dhoraji(Chattle Market Yard)
Gujarat,GJ,Rajkot,11,65,Gondal
Gujarat,GJ,Rajkot,11,3208,Gondal(Cattle Market Gondal)
Gujarat,GJ,Rajkot,11,2947,Gondal(Veg.market Gondal)
Gujarat,GJ,Rajkot,11,1785,Jamkandorna
Gujarat,GJ,Rajkot,11,809,Jasdan
Gujarat,GJ,Rajkot,11,2993,Jasdan(Vichhiya)
Gujarat,GJ,Rajkot,11,1783,Jetpur(Dist.Rajkot)
Gujarat,GJ,Rajkot,11,8370,Kotadasagani
Gujarat,GJ,Rajkot,11,8369,Lodhika
Gujarat,GJ,Rajkot,11,66,Morbi
Gujarat,GJ,Rajkot,11,2948,"Morbi(veg.sub,yard)"
Gujarat,GJ,Rajkot,11,8368,Padadhari
Gujarat,GJ,Rajkot,11,64,Rajkot
Gujarat,GJ,Rajkot,11,2946,Rajkot(Ghee Peeth)
Gujarat,GJ,Rajkot,11,810,Upleta
Gujarat,GJ,Sabarkantha,12,812,Bayad
